
Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff,PYds,PRYds
2000-09-24,Eagles,Saints,1,10:50,4,9,PHI 14,0-0,Sean Landeta punts 44 yards returned by Chad Morton for -3 yards (tackle by Je'Rod Cherry),,-2.470,-1.530,.94,44,-3
2000-09-24,Eagles,Saints,1,5:59,4,10,PHI 18,0-7,Sean Landeta punts 36 yards fair catch by Chad Morton,,-2.240,-1.990,.25,36,
2000-09-24,Saints,Eagles,1,3:10,4,10,PHI 41,7-0,Toby Gowin punts 29 yards fair catch by Brian Mitchell,,0.530,0.350,-0.18,29,
2000-09-24,Giants,Redskins,1,13:28,4,10,NYG 24,0-0,Brad Maynard punts 42 yards returned by Deion Sanders for 11 yards (tackle by Lyle West),,-1.770,-1.930,-0.16,42,11
2000-09-24,Redskins,Giants,1,12:17,4,10,WAS 45,0-0,Tommy Barnhardt punts 32 yards,,-0.390,-0.480,-0.09,32,
2000-09-24,Giants,Redskins,1,8:24,4,8,WAS 47,0-0,Brad Maynard punts 32 yards,,0.130,0.220,.09,32,
2000-09-24,Redskins,Giants,1,4:55,4,15,WAS 28,0-0,Tommy Barnhardt punts 42 yards returned by Tiki Barber for 6 yards (tackle by Derek Smith),,-1.500,-1.330,.17,42,6
2000-09-24,Giants,Redskins,1,0:56,4,20,WAS 36,0-0,Brad Maynard punts 28 yards,,0.880,0.380,-0.50,28,
2000-09-24,Steelers,Titans,1,15:00,4,9,PIT 45,0-0,Josh Miller punts 50 yards returned by Derrick Mason for 7 yards (tackle by John Fiala),,-0.390,0.350,.74,50,7
2000-09-24,Steelers,Titans,1,15:00,4,2,PIT 22,3-10,Josh Miller punts 50 yards returned by Derrick Mason for 23 yards (tackle by John Fiala),,-1.900,-2.320,-0.42,50,23
2000-09-24,Browns,Raiders,1,7:21,4,4,RAI 44,7-7,Chris Gardocki punts 44 yards touchback,,0.330,-0.280,-0.61,44,
2000-09-24,Bengals,Ravens,1,6:37,4,3,CIN 34,0-3,Daniel Pope punts 51 yards returned by Jermaine Lewis for 23 yards (tackle by Chris Carter),,-1.110,-1.470,-0.36,51,23
2000-09-24,Chargers,Seahawks,1,13:38,4,4,SDG 29,6-10,Darren Bennett punts 57 yards returned by Charlie Rogers for 8 yards (tackle by Reggie Rusk),,-1.440,-0.410,1.03,57,8
2000-09-24,Jets,Buccaneers,1,13:51,4,5,NYJ 28,0-0,Tom Tupa punts 54 yards returned by Karl Williams for 14 yards (tackle by Bradford Banta),,-1.500,-1.070,.43,54,14
2000-09-24,Buccaneers,Jets,1,11:53,4,16,TAM 26,0-0,Mark Royals punts 50 yards returned by Dedric Ward for 10 yards (tackle by Aaron Stecker),,-1.630,-1.200,.43,50,10
2000-09-24,Jets,Buccaneers,1,10:17,4,6,NYJ 38,0-0,Tom Tupa punts 33 yards. Penalty on Alshermond Singleton: Unnecessary Roughness 15 yards,,-0.850,0.280,1.13,33,
2000-09-25,Jaguars,Colts,1,12:37,4,8,CLT 44,0-0,Bryan Barker punts 33 yards,,0.330,0.370,.04,33,
2000-09-25,Jaguars,Colts,1,9:07,4,2,JAX 29,0-7,Bryan Barker punts 58 yards returned by Terrence Wilkins for 12 yards (tackle by Danny Clark),,-1.440,-0.610,.83,58,12
2000-09-25,Colts,Jaguars,1,6:53,4,1,CLT 34,7-0,Hunter Smith punts 52 yards fair catch by R. Jay Soward,,-1.110,0.280,1.39,52,
2000-09-25,Jaguars,Colts,1,4:14,4,5,CLT 48,0-7,Bryan Barker punts 34 yards fair catch by Terrence Wilkins,,0.070,0.280,.21,34,
